Cohort Graduation Rate Using Federal Guidelines 2023-24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School Information by Subgroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CLAY,0113,,AMIKIDS CLAY COUNTY,*,*,*,,,,*,*,*,,,,,,,,,,*,*,*,,,
10,CLAY,0252,,ORANGE PARK HIGH SCHOOL,421,459,91.7,61,67,91,90,101,89.1,25,26,96.2,,,,*,*,*,224,249,90,197,210,93.8
10,CLAY,0311,,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,182,196,92.9,41,42,97.6,14,17,82.4,,,,,,,,,,89,96,92.7,93,100,93
10,CLAY,0341,,CLAY HIGH SCHOOL,382,411,92.9,76,80,95,140,160,87.5,10,13,76.9,,,,*,*,*,178,195,91.3,204,216,94.4
10,CLAY,0391,,MIDDLEBURG HIGH SCHOOL,400,415,96.4,68,74,91.9,160,168,95.2,*,*,*,,,,,,,202,212,95.3,198,203,97.5
10,CLAY,0431,,RIDGEVIEW HIGH SCHOOL,399,417,95.7,78,83,94,170,181,93.9,21,22,95.5,,,,,,,200,212,94.3,199,205,97.1
10,CLAY,0551,,FLEMING ISLAND HIGH SCHOOL,494,509,97.1,49,53,92.5,103,107,96.3,*,*,*,,,,,,,246,251,98,248,258,96.1
10,CLAY,0661,,OAKLEAF HIGH SCHOOL,567,581,97.6,64,66,97,187,194,96.4,24,27,88.9,,,,,,,261,269,97,306,312,98.1
10,CLAY,0663,,FLORIDA CYBER CHARTER ACADEMY AT CLAY,25,33,75.8,*,*,*,6,11,54.5,*,*,*,,,,*,*,*,9,13,69.2,16,20,80
10,CLAY,0667,,ST JOHNS CLASSICAL ACADEMY,30,30,100,*,*,*,*,*,*,,,,,,,,,,20,20,100,10,10,100
10,CLAY,7004,,CLAY VIRTUAL FRANCHISE,34,35,97.1,*,*,*,*,*,*,,,,,,,,,,13,13,100,21,22,95.5
11,COLLIER,0051,,EVERGLADES CITY SCHOOL,*,*,*,,,,*,*,*,,,,,,,,,,*,*,*,*,*,*
11,COLLIER,0151,,NAPLES HIGH SCHOOL,426,460,92.6,69,78,88.5,234,261,89.7,47,57,82.5,,,,*,*,*,221,244,90.6,205,216,94.9
11,COLLIER,0261,,LELY HIGH SCHOOL,345,379,91,77,87,88.5,275,302,91.1,56,72,77.8,*,*,*,*,*,*,171,189,90.5,174,190,91.6
11,COLLIER,0271,,IMMOKALEE HIGH SCHOOL,493,573,86,115,125,92,473,547,86.5,46,79,58.2,195,228,85.5,,,,234,294,79.6,259,279,92.8
11,COLLIER,0282,,LORENZO WALKER TECHNICAL HIGH SCHOOL,146,146,100,13,13,100,102,102,100,*,*,*,*,*,*,,,,47,47,100,99,99,100
11,COLLIER,0311,,BARRON COLLIER HIGH SCHOOL,401,421,95.2,49,52,94.2,113,130,86.9,29,37,78.4,,,,,,,192,205,93.7,209,216,96.8
11,COLLIER,0392,,GULF COAST HIGH SCHOOL,547,579,94.5,58,61,95.1,168,186,90.3,33,38,86.8,*,*,*,,,,276,293,94.2,271,286,94.8
11,COLLIER,0493,,PALMETTO RIDGE HIGH SCHOOL,494,531,93,85,94,90.4,287,315,91.1,43,47,91.5,,,,*,*,*,262,284,92.3,232,247,93.9
11,COLLIER,0501,,GOLDEN GATE HIGH SCHOOL,412,457,90.2,74,80,92.5,325,363,89.5,92,118,78,,,,*,*,*,226,252,89.7,186,205,90.7
11,COLLIER,0581,,IMMOKALEE TECHNICAL COLLEGE,*,*,*,,,,,,,,,,,,,,,,*,*,*,,,
11,COLLIER,0641,,AUBREY ROGERS HIGH SCHOOL,132,136,97.1,32,32,100,50,54,92.6,9,12,75,*,*,*,*,*,*,70,71,98.6,62,65,95.4
11,COLLIER,7001,071,FLORIDA VIRTUAL SCHOOL – GRADES KG-12,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,*,*,*
11,COLLIER,9004,,IMMOKALEE TEEN PARENTING PROG,*,*,*,,,,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*
11,COLLIER,9008,,NAPLES AREA TEENAGE PARENTING,0,10,0,*,*,*,0,10,0,*,*,*,,,,,,,,,,0,10,0
11,COLLIER,9013,,COLLIER JUVENILE DETENTION CENTER,*,*,*,,,,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
11,COLLIER,9015,,THE PHOENIX PROGRAM NAPLES,1,19,5.3,*,*,*,1,17,5.9,*,*,*,*,*,*,,,,1,18,5.6,*,*,*
11,COLLIER,9017,,THE PACE PROGRAM,*,*,*,,,,*,*,*,,,,*,*,*,,,,,,,*,*,*
11,COLLIER,9026,,THE PHOENIX PROGRAM-IMMOKALEE,0,12,0,*,*,*,0,12,0,,,,*,*,*,*,*,*,*,*,*,*,*,*
11,COLLIER,9032,,MARCO ISLAND ACADEMY,67,67,100,*,*,*,12,12,100,*,*,*,,,,,,,33,33,100,34,34,100
11,COLLIER,9035,,MASON CLASSICAL ACADEMY,49,49,100,*,*,*,*,*,*,*,*,*,,,,,,,23,23,100,26,26,100
11,COLLIER,9039,,NAPLES CLASSICAL ACADEMY,*,*,*,,,,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
12,COLUMBIA,0011,,COLUMBIA HIGH SCHOOL,331,378,87.6,55,59,93.2,146,175,83.4,*,*,*,,,,,,,158,183,86.3,173,195,88.7
12,COLUMBIA,0123,,FORT WHITE HIGH SCHOOL,155,169,91.7,24,25,96,76,82,92.7,*,*,*,*,*,*,*,*,*,69,77,89.6,86,92,93.5
12,COLUMBIA,0221,,PATHWAYS ACADEMY,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*,*,*,*
12,COLUMBIA,0402,,BELMONT ACADEMY,48,48,100,*,*,*,*,*,*,,,,,,,,,,25,25,100,23,23,100
12,COLUMBIA,7023,,COLUMBIA VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,0921,,NEVA KING COOPER EDUCATIONAL CENTER,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,1000,,TRUE NORTH CLASSICAL ACADEMY,56,58,96.6,*,*,*,12,12,100,*,*,*,,,,,,,35,36,97.2,21,22,95.5
13,MIAMI-DADE,1070,,SOUTH FLORIDA AUTISM CHARTER SCHOOL INC,16,19,84.2,16,19,84.2,12,14,85.7,*,*,*,,,,,,,15,17,88.2,*,*,*
13,MIAMI-DADE,3034,,BRIDGEPREP ACADEMY OF VILLAGE GREEN,*,*,*,,,,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,3036,,BRIDGEPREP ACADEMY OF VILLAGE GREEN MIDDLE HIGH SCHOOL,44,44,100,*,*,*,28,28,100,11,11,100,,,,,,,30,30,100,14,14,100
13,MIAMI-DADE,5007,,LINCOLN-MARTI CHARTER SCHOOL (HIALEAH CAMPUS),*,*,*,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,6016,,COLEGIATE PREPARATORY ACADEMY,26,30,86.7,*,*,*,*,*,*,,,,,,,,,,18,19,94.7,8,11,72.7
13,MIAMI-DADE,6017,,INTERNATIONAL STUDIES VIRTUAL ACADEMY,11,12,91.7,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,6018,,THE SEED SCHOOL OF MIAMI,28,32,87.5,*,*,*,28,32,87.5,*,*,*,,,,,,,18,20,90,10,12,83.3
13,MIAMI-DADE,6040,,DOCTORS CHARTER SCHOOL OF MIAMI SHORES,72,72,100,*,*,*,47,47,100,*,*,*,,,,,,,41,41,100,31,31,100
13,MIAMI-DADE,6052,,MIAMI ARTS STUDIO 6-12 AT ZELDA GLAZER,235,235,100,21,21,100,125,125,100,*,*,*,,,,,,,94,94,100,141,141,100
13,MIAMI-DADE,6081,,CUTLER BAY SENIOR HIGH SCHOOL,144,144,100,10,10,100,70,70,100,*,*,*,,,,,,,76,76,100,68,68,100
13,MIAMI-DADE,6093,,ACADEMY FOR INNOVATIVE EDUCATION,33,33,100,*,*,*,30,30,100,*,*,*,,,,,,,15,15,100,18,18,100
13,MIAMI-DADE,6997,,MATER ACADEMY VIRTUAL CHARTER SCHOOL,11,13,84.6,*,*,*,9,10,90,*,*,*,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,7001,302,"K12 FLORIDA, LLC – GRADES KG-12",23,24,95.8,*,*,*,11,11,100,,,,,,,,,,*,*,*,15,16,93.8
13,MIAMI-DADE,7004,,MIAMI-DADE VIRTUAL HIGH SCHOOL FRANCHISE,46,58,79.3,16,17,94.1,34,45,75.6,*,*,*,,,,,,,20,25,80,26,33,78.8
13,MIAMI-DADE,7005,,ITECH@THOMAS A EDISON EDUCATIONAL CENTER,52,55,94.5,*,*,*,48,51,94.1,*,*,*,,,,,,,34,36,94.4,18,19,94.7
13,MIAMI-DADE,7006,,GRADUATION ALLIANCE,7,37,18.9,*,*,*,5,31,16.1,2,11,18.2,,,,,,,2,11,18.2,5,26,19.2
13,MIAMI-DADE,7007,,INTERNATIONAL STUDIES CHARTER HIGH SCHOOL,90,90,100,*,*,*,53,53,100,15,15,100,,,,,,,54,54,100,36,36,100
13,MIAMI-DADE,7008,,BIOTECH@RICHMOND HEIGHTS 9-12 HIGH SCHOOL,78,79,98.7,10,10,100,38,39,97.4,*,*,*,,,,,,,28,29,96.6,50,50,100
13,MIAMI-DADE,7009,,DORAL PERFORMING ARTS & ENTERTAINMENT ACADEMY,123,123,100,*,*,*,53,53,100,*,*,*,,,,,,,24,24,100,99,99,100
13,MIAMI-DADE,7011,,AMERICAN SENIOR HIGH SCHOOL,371,371,100,44,44,100,289,289,100,72,72,100,,,,*,*,*,193,193,100,178,178,100
13,MIAMI-DADE,7014,,MATER PERFORMING ARTS & ENTERTAINMENT ACADEMY,77,77,100,*,*,*,61,61,100,*,*,*,,,,,,,21,21,100,56,56,100
13,MIAMI-DADE,7015,,STELLAR LEADERSHIP ACADEMY,11,58,19,6,15,40,9,52,17.3,*,*,*,,,,,,,7,33,21.2,4,25,16
13,MIAMI-DADE,7016,,SPORTS LEADERSHIP ARTS MANAGEMENT CHARTER HIGH SCHOOL,207,211,98.1,*,*,*,192,196,98,44,45,97.8,,,,,,,101,103,98.1,106,108,98.1
13,MIAMI-DADE,7018,,MATER ACADEMY LAKES HIGH SCHOOL,274,283,96.8,13,13,100,208,215,96.7,22,24,91.7,,,,,,,120,126,95.2,154,157,98.1
13,MIAMI-DADE,7020,,DORAL ACADEMY CHARTER HIGH SCHOOL,459,462,99.4,14,14,100,236,238,99.2,13,13,100,,,,,,,229,231,99.1,230,231,99.6
13,MIAMI-DADE,7021,,CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SCHOOL,86,87,98.9,*,*,*,55,56,98.2,,,,,,,,,,47,47,100,39,40,97.5
13,MIAMI-DADE,7026,,DON SOFFER AVENTURA CHARTER HIGH SCHOOL,191,191,100,*,*,*,41,41,100,19,19,100,,,,,,,99,99,100,92,92,100
13,MIAMI-DADE,7027,,PINECREST GLADES PREPARATORY ACADEMY MIDDLE HIGH SCHOOL,86,86,100,*,*,*,54,54,100,*,*,*,,,,,,,53,53,100,33,33,100
13,MIAMI-DADE,7029,,TERRA ENVIRONMENTAL RESEARCH INSTITUTE,364,364,100,10,10,100,179,179,100,*,*,*,,,,,,,182,182,100,182,182,100
13,MIAMI-DADE,7031,,MAST@FIU,93,93,100,*,*,*,50,50,100,*,*,*,,,,,,,48,48,100,45,45,100
13,MIAMI-DADE,7032,,PALM GLADES PREPARATORY HIGH SCHOOL,37,40,92.5,*,*,*,31,33,93.9,12,13,92.3,*,*,*,,,,18,19,94.7,19,21,90.5
13,MIAMI-DADE,7033,,LAW ENFORCEMENT OFFICERS MEMORIAL HIGH SCHOOL,74,76,97.4,*,*,*,57,58,98.3,*,*,*,,,,,,,30,32,93.8,44,44,100
13,MIAMI-DADE,7034,,SOMERSET ACADEMY CHARTER HIGH SCHOOL (SOUTH HOMESTEAD),104,121,86,11,11,100,82,99,82.8,15,23,65.2,*,*,*,*,*,*,53,61,86.9,51,60,85
13,MIAMI-DADE,7041,,SCHOOL FOR ADVANCED STUDIES-WOLFSON,76,76,100,*,*,*,30,30,100,*,*,*,,,,,,,31,31,100,45,45,100
13,MIAMI-DADE,7042,,SOMERSET ACADEMY CHARTER HIGH SCHOOL,218,232,94,13,14,92.9,173,182,95.1,17,18,94.4,,,,,,,118,124,95.2,100,108,92.6
13,MIAMI-DADE,7044,,DOWNTOWN DORAL CHARTER UPPER SCHOOL,157,160,98.1,*,*,*,56,59,94.9,52,54,96.3,,,,*,*,*,80,81,98.8,77,79,97.5
13,MIAMI-DADE,7048,,ALONZO & TRACY MOURNING SENIOR HIGH SCHOOL,329,367,89.6,22,22,100,203,223,91,79,102,77.5,,,,,,,165,188,87.8,164,179,91.6
13,MIAMI-DADE,7049,,WESTLAND HIALEAH SENIOR HIGH SCHOOL,180,198,90.9,25,28,89.3,160,175,91.4,62,69,89.9,,,,*,*,*,78,88,88.6,102,110,92.7
13,MIAMI-DADE,7050,,KEYS GATE CHARTER HIGH SCHOOL,135,146,92.5,16,18,88.9,94,102,92.2,26,31,83.9,*,*,*,,,,67,73,91.8,68,73,93.2
13,MIAMI-DADE,7051,,G. HOLMES BRADDOCK SENIOR HIGH,542,577,93.9,73,79,92.4,408,440,92.7,92,101,91.1,,,,*,*,*,276,301,91.7,266,276,96.4
13,MIAMI-DADE,7053,,PINECREST PREPARATORY ACADEMY CHARTER HIGH SCHOOL,136,137,99.3,*,*,*,87,87,100,10,10,100,,,,,,,68,68,100,68,69,98.6
13,MIAMI-DADE,7055,,YOUNG WOMENS PREPARATORY ACADEMY,37,38,97.4,,,,23,24,95.8,*,*,*,,,,,,,,,,37,38,97.4
13,MIAMI-DADE,7056,,YOUNG MEN'S PREPARATORY ACADEMY,14,16,87.5,*,*,*,14,16,87.5,*,*,*,,,,,,,14,16,87.5,,,
13,MIAMI-DADE,7058,,MIAMI COMMUNITY CHARTER HIGH SCHOOL,35,38,92.1,*,*,*,34,36,94.4,*,*,*,*,*,*,,,,19,19,100,16,19,84.2
13,MIAMI-DADE,7059,,MIAMI ARTS CHARTER SCHOOL,140,150,93.3,9,10,90,15,16,93.8,10,11,90.9,,,,*,*,*,38,42,90.5,102,108,94.4
13,MIAMI-DADE,7060,,EVERGLADES PREPARATORY ACADEMY HIGH SCHOOL,104,112,92.9,11,11,100,80,87,92,16,18,88.9,*,*,*,,,,57,60,95,47,52,90.4
13,MIAMI-DADE,7061,,SCHOOL FOR ADVANCED STUDIES NORTH,71,71,100,*,*,*,44,44,100,*,*,*,,,,,,,35,35,100,36,36,100
13,MIAMI-DADE,7062,,C. G. BETHEL HIGH SCHOOL,72,176,40.9,7,12,58.3,56,133,42.1,13,55,23.6,,,,*,*,*,43,100,43,29,76,38.2
13,MIAMI-DADE,7065,,CHAMBERS HIGH SCHOOL,39,83,47,10,17,58.8,32,70,45.7,4,12,33.3,*,*,*,,,,25,55,45.5,14,28,50
13,MIAMI-DADE,7067,,GREEN SPRINGS HIGH SCHOOL,134,321,41.7,28,52,53.8,108,262,41.2,31,102,30.4,,,,*,*,*,79,189,41.8,55,132,41.7
13,MIAMI-DADE,7068,,NORTH GARDENS HIGH SCHOOL,67,281,23.8,10,36,27.8,50,221,22.6,8,56,14.3,,,,*,*,*,31,170,18.2,36,111,32.4
13,MIAMI-DADE,7069,,NORTH PARK HIGH SCHOOL,175,348,50.3,21,44,47.7,130,264,49.2,47,80,58.8,*,*,*,*,*,*,96,214,44.9,79,134,59
13,MIAMI-DADE,7070,,YOUTH CO-OP PREPARATORY HIGH SCHOOL,41,41,100,*,*,*,32,32,100,*,*,*,,,,,,,20,20,100,21,21,100
13,MIAMI-DADE,7071,,CORAL GABLES SENIOR HIGH SCHOOL,677,701,96.6,68,69,98.6,452,465,97.2,107,116,92.2,,,,*,*,*,340,356,95.5,337,345,97.7
13,MIAMI-DADE,7073,,ACADEMY FOR ADVANCED ACADEMICS,23,23,100,*,*,*,*,*,*,*,*,*,,,,,,,*,*,*,15,15,100
13,MIAMI-DADE,7080,,CHARTER HIGH SCHOOL OF THE AMERICAS,19,28,67.9,*,*,*,18,26,69.2,4,13,30.8,,,,,,,10,12,83.3,9,16,56.3
13,MIAMI-DADE,7081,,DESIGN & ARCHITECTURE SENIOR HIGH,104,104,100,*,*,*,46,46,100,*,*,*,,,,,,,33,33,100,71,71,100
13,MIAMI-DADE,7090,,IMATER PREPARATORY ACADEMY HIGH SCHOOL,227,237,95.8,11,11,100,209,218,95.9,44,48,91.7,,,,*,*,*,104,110,94.5,123,127,96.9
13,MIAMI-DADE,7091,,SCHOOL FOR ADVANCED STUDIES - SOUTH,132,132,100,*,*,*,80,80,100,*,*,*,,,,,,,61,61,100,71,71,100
13,MIAMI-DADE,7101,,CORAL REEF SENIOR HIGH SCHOOL,739,740,99.9,36,37,97.3,375,375,100,10,11,90.9,,,,,,,321,322,99.7,418,418,100
13,MIAMI-DADE,7108,,SPORTS LEADERSHIP ARTS MANAGEMENT CHARTER HIGH SCHOOL (NORTH CAMPUS),48,51,94.1,*,*,*,43,46,93.5,15,15,100,,,,,,,21,23,91.3,27,28,96.4
13,MIAMI-DADE,7111,,HIALEAH SENIOR HIGH SCHOOL,323,327,98.8,68,68,100,272,275,98.9,50,52,96.2,,,,,,,170,174,97.7,153,153,100
13,MIAMI-DADE,7120,,MATER ACADEMY BAY HIGH SCHOOL,73,73,100,*,*,*,50,50,100,*,*,*,,,,,,,42,42,100,31,31,100
13,MIAMI-DADE,7121,,JOHN A. FERGUSON SENIOR HIGH,"1,022","1,027",99.5,104,106,98.1,703,707,99.4,99,99,100,,,,*,*,*,498,502,99.2,524,525,99.8
13,MIAMI-DADE,7131,,HIALEAH-MIAMI LAKES SENIOR HIGH,225,230,97.8,71,73,97.3,201,205,98,34,34,100,,,,*,*,*,129,132,97.7,96,98,98
13,MIAMI-DADE,7141,,DR. MICHAEL M. KROP SENIOR HIGH,533,561,95,34,35,97.1,322,333,96.7,68,79,86.1,,,,,,,255,271,94.1,278,290,95.9
13,MIAMI-DADE,7144,,CHARTER HIGH SCHOOL OF THE AMERICAS (FLORIDA CITY CAMPUS),9,11,81.8,*,*,*,8,10,80,*,*,*,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,7151,,HOMESTEAD SENIOR HIGH SCHOOL,434,439,98.9,76,78,97.4,373,378,98.7,52,54,96.3,16,17,94.1,*,*,*,228,230,99.1,206,209,98.6
13,MIAMI-DADE,7160,,MATER ACADEMY CHARTER HIGH SCHOOL,369,380,97.1,18,19,94.7,308,316,97.5,53,59,89.8,,,,,,,199,207,96.1,170,173,98.3
13,MIAMI-DADE,7161,,MAST ACADEMY,210,214,98.1,*,*,*,45,47,95.7,*,*,*,,,,,,,95,96,99,115,118,97.5
13,MIAMI-DADE,7171,,MEDICAL ACADEMY FOR SCIENCE AND TECHNOLOGY (M.A.S.T.) @ HOMESTEAD,172,172,100,*,*,*,110,110,100,*,*,*,*,*,*,,,,67,67,100,105,105,100
13,MIAMI-DADE,7191,,HIALEAH GARDENS SENIOR HIGH SCHOOL,630,643,98,49,52,94.2,506,516,98.1,80,83,96.4,,,,*,*,*,277,284,97.5,353,359,98.3
13,MIAMI-DADE,7201,,MIAMI BEACH SENIOR HIGH SCHOOL,468,511,91.6,47,52,90.4,231,255,90.6,80,100,80,,,,,,,237,264,89.8,231,247,93.5
13,MIAMI-DADE,7231,,MIAMI CAROL CITY SENIOR HIGH,156,168,92.9,22,29,75.9,149,160,93.1,12,13,92.3,,,,,,,85,95,89.5,71,73,97.3
13,MIAMI-DADE,7241,,RONALD W. REAGAN/DORAL SENIOR HIGH SCHOOL,286,292,97.9,11,11,100,125,127,98.4,91,94,96.8,,,,*,*,*,137,138,99.3,149,154,96.8
13,MIAMI-DADE,7242,,SOMERSET PREPARATORY ACADEMY HIGH SCHOOL HOMESTEAD,62,67,92.5,*,*,*,54,55,98.2,11,11,100,,,,,,,28,33,84.8,34,34,100
13,MIAMI-DADE,7251,,MIAMI CENTRAL SENIOR HIGH SCHOOL,281,293,95.9,43,45,95.6,252,262,96.2,31,37,83.8,,,,,,,139,148,93.9,142,145,97.9
13,MIAMI-DADE,7261,,SCHOOL FOR ADVANCED STUDIES,65,65,100,*,*,*,37,37,100,*,*,*,,,,,,,18,18,100,47,47,100
13,MIAMI-DADE,7262,,CITY OF HIALEAH EDUCATIONAL ACADEMY,125,125,100,*,*,*,114,114,100,14,14,100,,,,,,,73,73,100,52,52,100
13,MIAMI-DADE,7265,,ARCHIMEDEAN UPPER CONSERVATORY,77,78,98.7,,,,31,31,100,*,*,*,,,,,,,37,38,97.4,40,40,100
13,MIAMI-DADE,7271,,MIAMI CORAL PARK SENIOR HIGH,420,443,94.8,67,73,91.8,320,338,94.7,90,96,93.8,,,,*,*,*,230,245,93.9,190,198,96
13,MIAMI-DADE,7291,,JOSE MARTI MAST 6-12 ACADEMY,98,98,100,*,*,*,62,62,100,*,*,*,,,,,,,53,53,100,45,45,100
13,MIAMI-DADE,7301,,MIAMI EDISON SENIOR HIGH SCHOOL,125,132,94.7,17,19,89.5,101,107,94.4,41,41,100,,,,,,,71,75,94.7,54,57,94.7
13,MIAMI-DADE,7341,,MIAMI JACKSON SENIOR HIGH SCHOOL,244,260,93.8,30,32,93.8,219,233,94,82,87,94.3,,,,,,,116,127,91.3,128,133,96.2
13,MIAMI-DADE,7351,,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,51,53,96.2,*,*,*,42,43,97.7,*,*,*,,,,*,*,*,16,16,100,35,37,94.6
13,MIAMI-DADE,7361,,MIAMI KILLIAN SENIOR HIGH SCHOOL,192,193,99.5,34,34,100,132,133,99.2,35,35,100,,,,*,*,*,104,105,99,88,88,100
13,MIAMI-DADE,7371,,ROBERT MORGAN EDUCATIONAL CENTER,367,376,97.6,58,62,93.5,287,294,97.6,21,21,100,*,*,*,,,,168,170,98.8,199,206,96.6
13,MIAMI-DADE,7381,,MIAMI NORLAND SENIOR HIGH SCHOOL,355,375,94.7,43,47,91.5,298,315,94.6,25,27,92.6,,,,*,*,*,153,169,90.5,202,206,98.1
13,MIAMI-DADE,7391,,MIAMI LAKES EDUCATIONAL CENTER,207,207,100,17,17,100,159,159,100,20,20,100,,,,,,,99,99,100,108,108,100
13,MIAMI-DADE,7411,,MIAMI NORTHWESTERN SENIOR HIGH,343,356,96.3,41,46,89.1,312,323,96.6,24,27,88.9,,,,,,,122,130,93.8,221,226,97.8
13,MIAMI-DADE,7431,,MIAMI PALMETTO SENIOR HIGH SCHOOL,652,680,95.9,75,78,96.2,254,277,91.7,33,36,91.7,*,*,*,,,,321,337,95.3,331,343,96.5
13,MIAMI-DADE,7459,,IPREP  ACADEMY NORTH,26,26,100,*,*,*,15,15,100,,,,,,,,,,18,18,100,*,*,*
13,MIAMI-DADE,7461,,MIAMI SENIOR HIGH SCHOOL,642,662,97,77,80,96.3,559,574,97.4,126,135,93.3,,,,*,*,*,319,332,96.1,323,330,97.9
13,MIAMI-DADE,7511,,MIAMI SPRINGS SENIOR HIGH SCHOOL,206,215,95.8,31,34,91.2,172,178,96.6,36,38,94.7,,,,,,,116,124,93.5,90,91,98.9
13,MIAMI-DADE,7516,,KENDALL GREENS HIGH SCHOOL,166,285,58.2,24,38,63.2,122,186,65.6,16,69,23.2,,,,*,*,*,85,159,53.5,81,126,64.3
13,MIAMI-DADE,7531,,MIAMI SUNSET SENIOR HIGH SCHOOL,205,215,95.3,35,36,97.2,151,160,94.4,32,34,94.1,,,,*,*,*,119,125,95.2,86,90,95.6
13,MIAMI-DADE,7541,,NORTH MIAMI BEACH SENIOR HIGH,231,243,95.1,33,33,100,208,215,96.7,34,39,87.2,,,,,,,113,121,93.4,118,122,96.7
13,MIAMI-DADE,7551,,SCHOOL FOR ADVANCED STUDIES HOMESTEAD,76,76,100,*,*,*,47,47,100,*,*,*,,,,,,,30,30,100,46,46,100
13,MIAMI-DADE,7571,,INTERNATIONAL STUDIES PREPARATORY ACADEMY,95,95,100,*,*,*,36,36,100,16,16,100,,,,,,,42,42,100,53,53,100
13,MIAMI-DADE,7581,,I PREPARATORY ACADEMY,41,41,100,,,,16,16,100,*,*,*,,,,,,,21,21,100,20,20,100
13,MIAMI-DADE,7591,,NORTH MIAMI SENIOR HIGH SCHOOL,383,404,94.8,38,41,92.7,334,348,96,114,123,92.7,,,,,,,184,192,95.8,199,212,93.9
13,MIAMI-DADE,7601,,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,245,253,96.8,*,*,*,217,224,96.9,15,15,100,,,,,,,95,96,99,150,157,95.5
13,MIAMI-DADE,7631,,MIAMI MACARTHUR EDUCATIONAL CENTER,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,*,*,*
13,MIAMI-DADE,7641,,J.C. BERMUDEZ DORAL SENIOR HIGH,260,269,96.7,24,24,100,128,130,98.5,97,103,94.2,,,,*,*,*,137,140,97.9,123,129,95.3
13,MIAMI-DADE,7675,,DORAL PARK HIGH SCHOOL,50,134,37.3,9,15,60,36,91,39.6,10,50,20,,,,,,,25,78,32.1,25,56,44.6
13,MIAMI-DADE,7701,,SOUTH DADE SENIOR HIGH SCHOOL,625,644,97,97,101,96,540,556,97.1,85,94,90.4,31,32,96.9,*,*,*,310,321,96.6,315,323,97.5
13,MIAMI-DADE,7721,,SOUTH MIAMI SENIOR HIGH SCHOOL,306,324,94.4,36,37,97.3,218,229,95.2,92,100,92,,,,,,,148,159,93.1,158,165,95.8
13,MIAMI-DADE,7731,,MIAMI SOUTHRIDGE SENIOR HIGH,442,453,97.6,75,78,96.2,382,392,97.4,56,58,96.6,*,*,*,*,*,*,228,234,97.4,214,219,97.7
13,MIAMI-DADE,7741,,SOUTHWEST MIAMI SENIOR HIGH,539,548,98.4,87,88,98.9,396,402,98.5,105,107,98.1,,,,*,*,*,290,294,98.6,249,254,98
13,MIAMI-DADE,7751,,BARBARA GOLEMAN SENIOR HIGH,727,730,99.6,76,76,100,528,530,99.6,51,52,98.1,,,,*,*,*,333,334,99.7,394,396,99.5
13,MIAMI-DADE,7781,,FELIX VARELA SENIOR HIGH SCHOOL,474,474,100,69,69,100,324,324,100,86,86,100,,,,,,,267,267,100,207,207,100
13,MIAMI-DADE,7791,,BOOKER T. WASHINGTON SENIOR HIGH,185,187,98.9,39,39,100,155,157,98.7,62,62,100,,,,,,,98,100,98,87,87,100
13,MIAMI-DADE,7804,,AMIKIDS MIAMI-DADE SOUTH,*,*,*,*,*,*,,,,,,,,,,,,,,,,*,*,*
13,MIAMI-DADE,7811,,MIAMI YOUTH ACADEMY,*,*,*,,,,*,*,*,,,,,,,,,,*,*,*,,,
13,MIAMI-DADE,7812,,MIAMI BRIDGE SOUTH,*,*,*,,,,*,*,*,,,,,,,,,,*,*,*,,,
13,MIAMI-DADE,7823,,HERE'S HELP,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,,,
13,MIAMI-DADE,7831,,GRADUATION ALLIANCE,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,,,
13,MIAMI-DADE,7832,,MIAMI BRIDGE NORTH,*,*,*,,,,,,,,,,,,,,,,,,,*,*,*
13,MIAMI-DADE,7833,,CITRUS HEALTH SIPP/CRISIS,*,*,*,*,*,*,*,*,*,,,,,,,,,,*,*,*,*,*,*
